"state","city","datePosted","warehouse_jobsPosted"
"SD","watertown",2020-08-15,1
"SD","yankton",2020-06-24,2
"SD","yankton",2020-07-01,4
"SD","yankton",2020-07-03,2
"SD","yankton",2020-07-06,1
"SD","yankton",2020-07-07,1
"SD","yankton",2020-07-08,1
"SD","yankton",2020-07-14,5
"SD","yankton",2020-07-15,1
"SD","yankton",2020-07-16,1
"SD","yankton",2020-07-17,11
"SD","yankton",2020-07-18,1
"SD","yankton",2020-07-22,2
"SD","yankton",2020-07-23,4
"SD","yankton",2020-07-24,3
"SD","yankton",2020-07-25,1
"SD","yankton",2020-07-27,4
"SD","yankton",2020-07-29,3
"SD","yankton",2020-07-30,5
"SD","yankton",2020-07-31,1
"SD","yankton",2020-08-01,2
"SD","yankton",2020-08-03,1
"SD","yankton",2020-08-04,4
"SD","yankton",2020-08-06,5
"SD","yankton",2020-08-07,2
"SD","yankton",2020-08-08,2
"SD","yankton",2020-08-10,2
"SD","yankton",2020-08-11,4
"SD","yankton",2020-08-13,1
"SD","yankton",2020-08-15,1
"TN","bartlett",2020-06-24,1
"TN","bartlett",2020-06-25,1
"TN","bartlett",2020-06-26,2
"TN","bartlett",2020-06-30,2
"TN","bartlett",2020-07-01,3
"TN","bartlett",2020-07-02,5
"TN","bartlett",2020-07-07,1
"TN","bartlett",2020-07-08,1
"TN","bartlett",2020-07-09,5
"TN","bartlett",2020-07-10,1
"TN","bartlett",2020-07-11,6
"TN","bartlett",2020-07-12,1
"TN","bartlett",2020-07-14,4
"TN","bartlett",2020-07-15,3
"TN","bartlett",2020-07-16,14
"TN","bartlett",2020-07-17,6
"TN","bartlett",2020-07-18,7
"TN","bartlett",2020-07-20,5
"TN","bartlett",2020-07-21,5
"TN","bartlett",2020-07-22,8
"TN","bartlett",2020-07-23,6
"TN","bartlett",2020-07-24,13
"TN","bartlett",2020-07-25,10
"TN","bartlett",2020-07-26,4
"TN","bartlett",2020-07-27,13
"TN","bartlett",2020-07-28,7
"TN","bartlett",2020-07-29,4
"TN","bartlett",2020-07-30,11
"TN","bartlett",2020-07-31,5
"TN","bartlett",2020-08-01,5
"TN","bartlett",2020-08-02,2
"TN","bartlett",2020-08-03,8
"TN","bartlett",2020-08-04,6
"TN","bartlett",2020-08-05,4
"TN","bartlett",2020-08-06,3
"TN","bartlett",2020-08-07,8
"TN","bartlett",2020-08-08,3
"TN","bartlett",2020-08-09,3
"TN","bartlett",2020-08-10,6
"TN","bartlett",2020-08-11,3
"TN","bartlett",2020-08-12,5
"TN","bartlett",2020-08-13,5
"TN","bartlett",2020-08-14,5
"TN","bartlett",2020-08-15,4
"TN","bartlett",2020-08-16,1
"TN","bartlett",2020-08-17,6
"TN","chattanooga",2020-06-23,1
"TN","chattanooga",2020-06-24,1
"TN","chattanooga",2020-06-25,1
"TN","chattanooga",2020-06-29,1
"TN","chattanooga",2020-06-30,9
"TN","chattanooga",2020-07-01,2
"TN","chattanooga",2020-07-06,2
"TN","chattanooga",2020-07-07,4
"TN","chattanooga",2020-07-08,5
"TN","chattanooga",2020-07-09,3
"TN","chattanooga",2020-07-10,9
"TN","chattanooga",2020-07-13,3
"TN","chattanooga",2020-07-14,1
"TN","chattanooga",2020-07-15,2
"TN","chattanooga",2020-07-16,6
"TN","chattanooga",2020-07-17,4
"TN","chattanooga",2020-07-18,1
"TN","chattanooga",2020-07-19,3
"TN","chattanooga",2020-07-20,11
"TN","chattanooga",2020-07-21,15
"TN","chattanooga",2020-07-22,7
"TN","chattanooga",2020-07-23,5
"TN","chattanooga",2020-07-24,1
"TN","chattanooga",2020-07-25,1
"TN","chattanooga",2020-07-26,1
"TN","chattanooga",2020-07-27,5
"TN","chattanooga",2020-07-28,1
"TN","chattanooga",2020-07-29,8
"TN","chattanooga",2020-07-30,5
"TN","chattanooga",2020-07-31,7
"TN","chattanooga",2020-08-01,11
"TN","chattanooga",2020-08-02,2
"TN","chattanooga",2020-08-03,6
"TN","chattanooga",2020-08-04,6
"TN","chattanooga",2020-08-05,4
"TN","chattanooga",2020-08-06,6
"TN","chattanooga",2020-08-07,7
"TN","chattanooga",2020-08-08,2
"TN","chattanooga",2020-08-09,3
"TN","chattanooga",2020-08-10,4
"TN","chattanooga",2020-08-11,5
"TN","chattanooga",2020-08-12,6
"TN","chattanooga",2020-08-13,6
"TN","chattanooga",2020-08-14,2
"TN","chattanooga",2020-08-17,3
"TN","clarksville",2020-06-22,1
"TN","clarksville",2020-06-23,4
"TN","clarksville",2020-06-24,2
"TN","clarksville",2020-06-26,1
"TN","clarksville",2020-06-29,1
"TN","clarksville",2020-06-30,2
"TN","clarksville",2020-07-01,2
"TN","clarksville",2020-07-02,1
"TN","clarksville",2020-07-03,2
"TN","clarksville",2020-07-07,1
"TN","clarksville",2020-07-08,7
"TN","clarksville",2020-07-11,1
"TN","clarksville",2020-07-13,3
"TN","clarksville",2020-07-14,9
"TN","clarksville",2020-07-15,6
"TN","clarksville",2020-07-16,7
"TN","clarksville",2020-07-17,4
"TN","clarksville",2020-07-18,1
"TN","clarksville",2020-07-20,2
"TN","clarksville",2020-07-21,6
"TN","clarksville",2020-07-22,11
"TN","clarksville",2020-07-23,3
"TN","clarksville",2020-07-24,13
"TN","clarksville",2020-07-25,4
"TN","clarksville",2020-07-27,4
"TN","clarksville",2020-07-29,4
"TN","clarksville",2020-07-30,7
"TN","clarksville",2020-07-31,8
"TN","clarksville",2020-08-01,3
"TN","clarksville",2020-08-03,4
"TN","clarksville",2020-08-04,4
"TN","clarksville",2020-08-05,5
"TN","clarksville",2020-08-06,8
"TN","clarksville",2020-08-07,9
"TN","clarksville",2020-08-08,3
"TN","clarksville",2020-08-10,5
"TN","clarksville",2020-08-11,3
"TN","clarksville",2020-08-12,12
"TN","clarksville",2020-08-13,2
"TN","clarksville",2020-08-14,1
"TN","clarksville",2020-08-15,1
"TN","clarksville",2020-08-17,4
"TN","franklin",2020-06-21,1
"TN","franklin",2020-06-24,1
"TN","franklin",2020-06-25,1
"TN","franklin",2020-07-01,5
"TN","franklin",2020-07-02,1
"TN","franklin",2020-07-03,1
"TN","franklin",2020-07-06,3
"TN","franklin",2020-07-07,4
"TN","franklin",2020-07-08,1
"TN","franklin",2020-07-09,5
"TN","franklin",2020-07-10,3
"TN","franklin",2020-07-11,4
"TN","franklin",2020-07-13,2
"TN","franklin",2020-07-14,3
"TN","franklin",2020-07-15,4
"TN","franklin",2020-07-16,5
"TN","franklin",2020-07-17,11
"TN","franklin",2020-07-18,5
"TN","franklin",2020-07-20,6
"TN","franklin",2020-07-21,6
"TN","franklin",2020-07-22,6
"TN","franklin",2020-07-23,13
"TN","franklin",2020-07-24,12
"TN","franklin",2020-07-25,4
"TN","franklin",2020-07-26,1
"TN","franklin",2020-07-27,6
"TN","franklin",2020-07-28,3
"TN","franklin",2020-07-29,10
"TN","franklin",2020-07-30,10
"TN","franklin",2020-07-31,2
"TN","franklin",2020-08-01,7
"TN","franklin",2020-08-02,4
"TN","franklin",2020-08-03,4
"TN","franklin",2020-08-04,2
"TN","franklin",2020-08-05,3
"TN","franklin",2020-08-06,15
"TN","franklin",2020-08-07,9
"TN","franklin",2020-08-08,9
"TN","franklin",2020-08-09,2
"TN","franklin",2020-08-10,8
"TN","franklin",2020-08-11,2
"TN","franklin",2020-08-12,6
"TN","franklin",2020-08-13,3
"TN","franklin",2020-08-14,2
"TN","franklin",2020-08-15,5
"TN","franklin",2020-08-17,5
"TN","jackson",2020-06-25,1
"TN","jackson",2020-06-29,4
"TN","jackson",2020-06-30,1
"TN","jackson",2020-07-01,3
"TN","jackson",2020-07-02,2
"TN","jackson",2020-07-06,9
"TN","jackson",2020-07-07,2
"TN","jackson",2020-07-08,2
"TN","jackson",2020-07-09,3
"TN","jackson",2020-07-10,2
"TN","jackson",2020-07-13,3
"TN","jackson",2020-07-14,5
"TN","jackson",2020-07-15,1
"TN","jackson",2020-07-16,10
"TN","jackson",2020-07-17,9
"TN","jackson",2020-07-20,2
"TN","jackson",2020-07-21,7
"TN","jackson",2020-07-22,9
"TN","jackson",2020-07-23,6
"TN","jackson",2020-07-24,4
"TN","jackson",2020-07-25,3
"TN","jackson",2020-07-27,5
"TN","jackson",2020-07-28,10
"TN","jackson",2020-07-29,4
"TN","jackson",2020-07-30,2
"TN","jackson",2020-07-31,6
"TN","jackson",2020-08-01,5
"TN","jackson",2020-08-03,5
"TN","jackson",2020-08-04,4
"TN","jackson",2020-08-05,6
"TN","jackson",2020-08-06,7
"TN","jackson",2020-08-07,12
"TN","jackson",2020-08-08,4
"TN","jackson",2020-08-12,2
"TN","jackson",2020-08-13,5
"TN","jackson",2020-08-14,1
"TN","jackson",2020-08-15,1
"TN","jackson",2020-08-17,2
"TN","johnson+city",2020-06-24,1
"TN","johnson+city",2020-06-25,1
"TN","johnson+city",2020-06-29,1
"TN","johnson+city",2020-07-02,3
"TN","johnson+city",2020-07-06,2
"TN","johnson+city",2020-07-07,3
"TN","johnson+city",2020-07-08,8
"TN","johnson+city",2020-07-09,5
"TN","johnson+city",2020-07-10,3
"TN","johnson+city",2020-07-11,3
"TN","johnson+city",2020-07-12,3
"TN","johnson+city",2020-07-13,1
"TN","johnson+city",2020-07-14,13
"TN","johnson+city",2020-07-15,2
"TN","johnson+city",2020-07-17,11
"TN","johnson+city",2020-07-18,6
"TN","johnson+city",2020-07-20,1
"TN","johnson+city",2020-07-21,7
"TN","johnson+city",2020-07-22,4
"TN","johnson+city",2020-07-23,2
"TN","johnson+city",2020-07-24,5
"TN","johnson+city",2020-07-27,2
"TN","johnson+city",2020-07-28,1
"TN","johnson+city",2020-07-29,4
"TN","johnson+city",2020-07-30,5
"TN","johnson+city",2020-07-31,7
"TN","johnson+city",2020-08-01,7
"TN","johnson+city",2020-08-03,7
"TN","johnson+city",2020-08-04,7
"TN","johnson+city",2020-08-05,2
"TN","johnson+city",2020-08-06,3
"TN","johnson+city",2020-08-07,4
"TN","johnson+city",2020-08-08,1
"TN","johnson+city",2020-08-10,6
"TN","johnson+city",2020-08-11,3
"TN","johnson+city",2020-08-12,6
"TN","johnson+city",2020-08-13,6
"TN","johnson+city",2020-08-14,1
"TN","johnson+city",2020-08-15,3
"TN","johnson+city",2020-08-16,1
"TN","johnson+city",2020-08-17,6
"TN","knoxville",2020-06-22,1
"TN","knoxville",2020-06-23,2
"TN","knoxville",2020-06-24,2
"TN","knoxville",2020-06-25,1
"TN","knoxville",2020-06-29,5
"TN","knoxville",2020-06-30,3
"TN","knoxville",2020-07-01,1
"TN","knoxville",2020-07-03,4
"TN","knoxville",2020-07-06,1
"TN","knoxville",2020-07-07,2
"TN","knoxville",2020-07-08,6
"TN","knoxville",2020-07-09,2
"TN","knoxville",2020-07-10,4
"TN","knoxville",2020-07-13,2
"TN","knoxville",2020-07-14,10
"TN","knoxville",2020-07-15,11
"TN","knoxville",2020-07-16,9
"TN","knoxville",2020-07-17,8
"TN","knoxville",2020-07-18,4
"TN","knoxville",2020-07-20,3
"TN","knoxville",2020-07-21,9
"TN","knoxville",2020-07-22,3
"TN","knoxville",2020-07-23,7
"TN","knoxville",2020-07-24,13
"TN","knoxville",2020-07-25,12
"TN","knoxville",2020-07-27,9
"TN","knoxville",2020-07-28,6
"TN","knoxville",2020-07-29,9
"TN","knoxville",2020-07-30,2
"TN","knoxville",2020-07-31,14
"TN","knoxville",2020-08-01,13
"TN","knoxville",2020-08-02,1
"TN","knoxville",2020-08-03,4
"TN","knoxville",2020-08-04,3
"TN","knoxville",2020-08-05,4
"TN","knoxville",2020-08-06,6
"TN","knoxville",2020-08-07,7
"TN","knoxville",2020-08-08,9
"TN","knoxville",2020-08-10,9
"TN","knoxville",2020-08-11,3
"TN","knoxville",2020-08-12,2
"TN","knoxville",2020-08-13,3
"TN","knoxville",2020-08-14,5
"TN","knoxville",2020-08-15,3
"TN","knoxville",2020-08-17,5
"TN","memphis",2020-06-24,1
"TN","memphis",2020-06-25,2
"TN","memphis",2020-06-26,2
"TN","memphis",2020-06-30,1
"TN","memphis",2020-07-01,3
"TN","memphis",2020-07-02,1
"TN","memphis",2020-07-03,2
"TN","memphis",2020-07-08,1
"TN","memphis",2020-07-09,8
"TN","memphis",2020-07-10,1
"TN","memphis",2020-07-11,7
"TN","memphis",2020-07-13,2
"TN","memphis",2020-07-14,8
"TN","memphis",2020-07-15,11
"TN","memphis",2020-07-16,17
"TN","memphis",2020-07-17,8
"TN","memphis",2020-07-18,9
"TN","memphis",2020-07-19,1
"TN","memphis",2020-07-20,8
"TN","memphis",2020-07-21,5
"TN","memphis",2020-07-22,4
"TN","memphis",2020-07-23,7
"TN","memphis",2020-07-24,15
"TN","memphis",2020-07-25,5
"TN","memphis",2020-07-26,3
"TN","memphis",2020-07-27,6
"TN","memphis",2020-07-28,11
"TN","memphis",2020-07-29,4
"TN","memphis",2020-07-30,8
"TN","memphis",2020-07-31,4
"TN","memphis",2020-08-01,6
"TN","memphis",2020-08-02,1
"TN","memphis",2020-08-03,8
"TN","memphis",2020-08-04,9
"TN","memphis",2020-08-05,7
"TN","memphis",2020-08-06,4
"TN","memphis",2020-08-07,7
"TN","memphis",2020-08-08,5
"TN","memphis",2020-08-09,3
"TN","memphis",2020-08-10,5
"TN","memphis",2020-08-11,2
"TN","memphis",2020-08-12,2
"TN","memphis",2020-08-13,1
"TN","memphis",2020-08-14,5
"TN","memphis",2020-08-15,2
"TN","memphis",2020-08-16,1
"TN","memphis",2020-08-17,7
"TN","murfreesboro",2020-06-25,1
"TN","murfreesboro",2020-06-26,1
"TN","murfreesboro",2020-06-27,1
"TN","murfreesboro",2020-06-29,1
"TN","murfreesboro",2020-06-30,3
"TN","murfreesboro",2020-07-01,5
"TN","murfreesboro",2020-07-02,4
"TN","murfreesboro",2020-07-06,2
"TN","murfreesboro",2020-07-07,6
"TN","murfreesboro",2020-07-08,5
"TN","murfreesboro",2020-07-09,4
"TN","murfreesboro",2020-07-10,2
"TN","murfreesboro",2020-07-11,1
"TN","murfreesboro",2020-07-13,1
"TN","murfreesboro",2020-07-14,6
"TN","murfreesboro",2020-07-15,8
"TN","murfreesboro",2020-07-16,7
"TN","murfreesboro",2020-07-17,11
"TN","murfreesboro",2020-07-18,2
"TN","murfreesboro",2020-07-20,1
"TN","murfreesboro",2020-07-21,5
"TN","murfreesboro",2020-07-22,8
"TN","murfreesboro",2020-07-23,5
"TN","murfreesboro",2020-07-24,10
"TN","murfreesboro",2020-07-25,1
"TN","murfreesboro",2020-07-26,1
"TN","murfreesboro",2020-07-27,8
"TN","murfreesboro",2020-07-28,1
"TN","murfreesboro",2020-07-29,12
"TN","murfreesboro",2020-07-30,5
"TN","murfreesboro",2020-07-31,8
"TN","murfreesboro",2020-08-01,11
"TN","murfreesboro",2020-08-02,3
"TN","murfreesboro",2020-08-03,3
"TN","murfreesboro",2020-08-04,1
"TN","murfreesboro",2020-08-05,3
"TN","murfreesboro",2020-08-06,15
"TN","murfreesboro",2020-08-07,4
"TN","murfreesboro",2020-08-08,12
"TN","murfreesboro",2020-08-10,5
"TN","murfreesboro",2020-08-11,1
"TN","murfreesboro",2020-08-12,7
"TN","murfreesboro",2020-08-13,5
"TN","murfreesboro",2020-08-14,7
"TN","murfreesboro",2020-08-15,4
"TN","murfreesboro",2020-08-16,1
"TN","murfreesboro",2020-08-17,5
"TN","nashville",2020-06-22,1
"TN","nashville",2020-06-23,1
"TN","nashville",2020-06-24,3
"TN","nashville",2020-06-25,1
"TN","nashville",2020-06-29,2
"TN","nashville",2020-06-30,1
"TN","nashville",2020-07-02,2
"TN","nashville",2020-07-06,1
"TN","nashville",2020-07-07,4
"TN","nashville",2020-07-08,2
"TN","nashville",2020-07-09,1
"TN","nashville",2020-07-10,2
"TN","nashville",2020-07-11,3
"TN","nashville",2020-07-13,4
"TN","nashville",2020-07-14,3
"TN","nashville",2020-07-15,5
"TN","nashville",2020-07-16,6
"TN","nashville",2020-07-17,2
"TN","nashville",2020-07-18,4
"TN","nashville",2020-07-20,5
"TN","nashville",2020-07-21,7
"TN","nashville",2020-07-22,9
"TN","nashville",2020-07-23,6
"TN","nashville",2020-07-24,8
"TN","nashville",2020-07-25,8
"TN","nashville",2020-07-27,8
"TN","nashville",2020-07-28,1
"TN","nashville",2020-07-29,3
"TN","nashville",2020-07-30,4
"TN","nashville",2020-07-31,7
"TN","nashville",2020-08-01,5
"TN","nashville",2020-08-02,4
"TN","nashville",2020-08-03,4
"TN","nashville",2020-08-04,2
"TN","nashville",2020-08-05,4
"TN","nashville",2020-08-06,12
"TN","nashville",2020-08-07,7
"TN","nashville",2020-08-08,6
"TN","nashville",2020-08-09,1
"TN","nashville",2020-08-10,4
"TN","nashville",2020-08-11,1
"TN","nashville",2020-08-12,6
"TN","nashville",2020-08-13,6
"TN","nashville",2020-08-15,1
"TN","nashville",2020-08-17,7
"TX","arlington",2020-06-24,1
"TX","arlington",2020-06-27,1
"TX","arlington",2020-06-28,2
"TX","arlington",2020-06-29,1
"TX","arlington",2020-06-30,2
"TX","arlington",2020-07-01,1
"TX","arlington",2020-07-02,1
"TX","arlington",2020-07-06,1
"TX","arlington",2020-07-07,2
"TX","arlington",2020-07-08,1
"TX","arlington",2020-07-09,2
"TX","arlington",2020-07-10,7
"TX","arlington",2020-07-11,2
"TX","arlington",2020-07-13,2
"TX","arlington",2020-07-14,5
"TX","arlington",2020-07-15,3
"TX","arlington",2020-07-16,6
"TX","arlington",2020-07-17,5
"TX","arlington",2020-07-18,3
"TX","arlington",2020-07-19,2
"TX","arlington",2020-07-20,9
"TX","arlington",2020-07-21,5
"TX","arlington",2020-07-22,10
"TX","arlington",2020-07-23,8
"TX","arlington",2020-07-24,10
"TX","arlington",2020-07-25,2
"TX","arlington",2020-07-27,14
"TX","arlington",2020-07-28,6
"TX","arlington",2020-07-29,6
"TX","arlington",2020-07-30,6
"TX","arlington",2020-07-31,6
"TX","arlington",2020-08-01,1
"TX","arlington",2020-08-02,2
"TX","arlington",2020-08-03,3
"TX","arlington",2020-08-04,6
"TX","arlington",2020-08-05,5
"TX","arlington",2020-08-06,3
"TX","arlington",2020-08-07,6
"TX","arlington",2020-08-08,5
"TX","arlington",2020-08-09,1
"TX","arlington",2020-08-10,2
"TX","arlington",2020-08-11,2
"TX","arlington",2020-08-12,5
"TX","arlington",2020-08-13,6
"TX","arlington",2020-08-14,5
"TX","arlington",2020-08-15,3
"TX","arlington",2020-08-16,2
"TX","arlington",2020-08-17,8
"TX","austin",2020-06-23,2
"TX","austin",2020-06-24,1
"TX","austin",2020-06-26,1
"TX","austin",2020-06-29,3
"TX","austin",2020-06-30,1
"TX","austin",2020-07-01,3
"TX","austin",2020-07-02,6
"TX","austin",2020-07-03,3
"TX","austin",2020-07-06,2
"TX","austin",2020-07-07,4
"TX","austin",2020-07-08,3
"TX","austin",2020-07-09,3
"TX","austin",2020-07-10,1
"TX","austin",2020-07-11,2
"TX","austin",2020-07-13,3
"TX","austin",2020-07-14,4
"TX","austin",2020-07-15,8
"TX","austin",2020-07-16,16
"TX","austin",2020-07-17,10
"TX","austin",2020-07-18,4
"TX","austin",2020-07-19,1
"TX","austin",2020-07-20,4
"TX","austin",2020-07-21,6
"TX","austin",2020-07-22,10
"TX","austin",2020-07-23,5
"TX","austin",2020-07-24,13
"TX","austin",2020-07-25,4
"TX","austin",2020-07-26,1
"TX","austin",2020-07-27,7
"TX","austin",2020-07-28,7
"TX","austin",2020-07-29,6
"TX","austin",2020-07-30,3
"TX","austin",2020-07-31,5
"TX","austin",2020-08-01,6
"TX","austin",2020-08-02,4
"TX","austin",2020-08-03,4
"TX","austin",2020-08-04,6
"TX","austin",2020-08-05,3
"TX","austin",2020-08-06,8
"TX","austin",2020-08-07,8
"TX","austin",2020-08-08,6
"TX","austin",2020-08-09,2
"TX","austin",2020-08-10,4
"TX","austin",2020-08-11,3
"TX","austin",2020-08-12,3
"TX","austin",2020-08-13,5
"TX","austin",2020-08-14,8
"TX","austin",2020-08-15,4
"TX","austin",2020-08-16,1
"TX","austin",2020-08-17,5
"TX","corpus+christi",2020-06-23,1
"TX","corpus+christi",2020-06-24,1
"TX","corpus+christi",2020-06-25,1
"TX","corpus+christi",2020-06-26,2
"TX","corpus+christi",2020-06-27,1
"TX","corpus+christi",2020-06-29,1
"TX","corpus+christi",2020-06-30,5
"TX","corpus+christi",2020-07-01,6
"TX","corpus+christi",2020-07-02,3
"TX","corpus+christi",2020-07-03,2
"TX","corpus+christi",2020-07-06,2
"TX","corpus+christi",2020-07-07,1
"TX","corpus+christi",2020-07-08,1
"TX","corpus+christi",2020-07-09,2
"TX","corpus+christi",2020-07-10,1
"TX","corpus+christi",2020-07-11,3
"TX","corpus+christi",2020-07-13,4
"TX","corpus+christi",2020-07-14,6
"TX","corpus+christi",2020-07-15,9
"TX","corpus+christi",2020-07-16,4
"TX","corpus+christi",2020-07-17,10
"TX","corpus+christi",2020-07-18,11
"TX","corpus+christi",2020-07-19,2
"TX","corpus+christi",2020-07-20,3
"TX","corpus+christi",2020-07-21,7
"TX","corpus+christi",2020-07-22,5
"TX","corpus+christi",2020-07-23,11
"TX","corpus+christi",2020-07-24,11
"TX","corpus+christi",2020-07-25,1
"TX","corpus+christi",2020-07-27,3
"TX","corpus+christi",2020-07-28,1
"TX","corpus+christi",2020-07-29,1
"TX","corpus+christi",2020-07-30,2
"TX","corpus+christi",2020-07-31,4
"TX","corpus+christi",2020-08-01,5
"TX","corpus+christi",2020-08-02,2
"TX","corpus+christi",2020-08-03,1
"TX","corpus+christi",2020-08-04,3
"TX","corpus+christi",2020-08-05,3
"TX","corpus+christi",2020-08-07,2
"TX","corpus+christi",2020-08-08,1
"TX","corpus+christi",2020-08-10,1
"TX","corpus+christi",2020-08-11,2
"TX","corpus+christi",2020-08-12,1
"TX","corpus+christi",2020-08-14,1
"TX","corpus+christi",2020-08-15,3
"TX","dallas",2020-06-27,1
"TX","dallas",2020-06-29,1
"TX","dallas",2020-06-30,2
"TX","dallas",2020-07-01,2
"TX","dallas",2020-07-02,1
"TX","dallas",2020-07-06,5
"TX","dallas",2020-07-07,2
"TX","dallas",2020-07-08,2
"TX","dallas",2020-07-09,2
"TX","dallas",2020-07-10,1
"TX","dallas",2020-07-13,3
"TX","dallas",2020-07-14,7
"TX","dallas",2020-07-15,10
"TX","dallas",2020-07-16,13
"TX","dallas",2020-07-17,9
"TX","dallas",2020-07-18,4
"TX","dallas",2020-07-19,1
"TX","dallas",2020-07-20,7
"TX","dallas",2020-07-21,10
"TX","dallas",2020-07-22,7
"TX","dallas",2020-07-23,8
"TX","dallas",2020-07-24,21
"TX","dallas",2020-07-25,4
"TX","dallas",2020-07-27,13
"TX","dallas",2020-07-28,10
"TX","dallas",2020-07-29,6
"TX","dallas",2020-07-30,3
"TX","dallas",2020-07-31,4
"TX","dallas",2020-08-01,2
"TX","dallas",2020-08-02,1
"TX","dallas",2020-08-03,8
"TX","dallas",2020-08-04,5
"TX","dallas",2020-08-05,3
"TX","dallas",2020-08-06,3
"TX","dallas",2020-08-07,10
"TX","dallas",2020-08-08,6
"TX","dallas",2020-08-09,2
"TX","dallas",2020-08-10,3
"TX","dallas",2020-08-11,3
"TX","dallas",2020-08-12,7
"TX","dallas",2020-08-13,4
"TX","dallas",2020-08-14,3
"TX","dallas",2020-08-15,6
"TX","dallas",2020-08-16,1
"TX","dallas",2020-08-17,11
"TX","el+paso",2020-06-22,1
"TX","el+paso",2020-06-23,2
"TX","el+paso",2020-06-24,1
"TX","el+paso",2020-06-27,1
"TX","el+paso",2020-06-29,1
"TX","el+paso",2020-06-30,3
"TX","el+paso",2020-07-01,1
"TX","el+paso",2020-07-02,1
"TX","el+paso",2020-07-03,1
"TX","el+paso",2020-07-06,2
"TX","el+paso",2020-07-07,2
"TX","el+paso",2020-07-08,2
"TX","el+paso",2020-07-10,3
"TX","el+paso",2020-07-11,1
"TX","el+paso",2020-07-13,3
"TX","el+paso",2020-07-14,3
"TX","el+paso",2020-07-15,15
"TX","el+paso",2020-07-16,14
"TX","el+paso",2020-07-17,4
"TX","el+paso",2020-07-18,5
"TX","el+paso",2020-07-20,1
"TX","el+paso",2020-07-21,6
"TX","el+paso",2020-07-22,7
"TX","el+paso",2020-07-23,9
"TX","el+paso",2020-07-24,4
"TX","el+paso",2020-07-25,3
"TX","el+paso",2020-07-26,2
"TX","el+paso",2020-07-27,3
"TX","el+paso",2020-07-28,4
"TX","el+paso",2020-07-29,13
"TX","el+paso",2020-07-30,6
"TX","el+paso",2020-07-31,11
"TX","el+paso",2020-08-01,4
"TX","el+paso",2020-08-03,2
"TX","el+paso",2020-08-05,5
"TX","el+paso",2020-08-06,5
"TX","el+paso",2020-08-07,11
"TX","el+paso",2020-08-08,1
"TX","el+paso",2020-08-09,2
"TX","el+paso",2020-08-10,1
"TX","el+paso",2020-08-11,2
"TX","el+paso",2020-08-12,3
"TX","el+paso",2020-08-13,1
"TX","el+paso",2020-08-14,6
"TX","el+paso",2020-08-15,3
"TX","fort+worth",2020-06-23,1
"TX","fort+worth",2020-06-24,1
"TX","fort+worth",2020-06-27,1
"TX","fort+worth",2020-06-29,1
"TX","fort+worth",2020-06-30,3
"TX","fort+worth",2020-07-06,1
"TX","fort+worth",2020-07-07,5
"TX","fort+worth",2020-07-10,3
"TX","fort+worth",2020-07-11,1
"TX","fort+worth",2020-07-13,1
"TX","fort+worth",2020-07-14,8
"TX","fort+worth",2020-07-15,10
"TX","fort+worth",2020-07-16,9
"TX","fort+worth",2020-07-17,3
"TX","fort+worth",2020-07-18,5
"TX","fort+worth",2020-07-19,2
"TX","fort+worth",2020-07-20,11
"TX","fort+worth",2020-07-21,9
"TX","fort+worth",2020-07-22,11
"TX","fort+worth",2020-07-23,7
"TX","fort+worth",2020-07-24,13
"TX","fort+worth",2020-07-25,3
"TX","fort+worth",2020-07-27,20
"TX","fort+worth",2020-07-28,2
"TX","fort+worth",2020-07-29,2
"TX","fort+worth",2020-07-30,4
"TX","fort+worth",2020-07-31,3
"TX","fort+worth",2020-08-01,2
"TX","fort+worth",2020-08-02,6
"TX","fort+worth",2020-08-03,4
"TX","fort+worth",2020-08-04,5
"TX","fort+worth",2020-08-05,1
"TX","fort+worth",2020-08-06,3
"TX","fort+worth",2020-08-07,7
"TX","fort+worth",2020-08-08,5
"TX","fort+worth",2020-08-09,1
"TX","fort+worth",2020-08-10,5
"TX","fort+worth",2020-08-11,4
"TX","fort+worth",2020-08-12,2
"TX","fort+worth",2020-08-13,6
"TX","fort+worth",2020-08-14,3
"TX","fort+worth",2020-08-15,6
"TX","fort+worth",2020-08-16,1
"TX","fort+worth",2020-08-17,6
"TX","houston",2020-06-26,1
"TX","houston",2020-06-27,1
"TX","houston",2020-06-29,1
"TX","houston",2020-06-30,1
"TX","houston",2020-07-01,1
"TX","houston",2020-07-02,1
"TX","houston",2020-07-06,7
"TX","houston",2020-07-07,1
"TX","houston",2020-07-09,6
"TX","houston",2020-07-10,5
"TX","houston",2020-07-11,1
"TX","houston",2020-07-12,3
"TX","houston",2020-07-13,5
"TX","houston",2020-07-14,8
"TX","houston",2020-07-15,8
"TX","houston",2020-07-16,14
"TX","houston",2020-07-17,9
"TX","houston",2020-07-18,3
"TX","houston",2020-07-19,1
"TX","houston",2020-07-20,7
"TX","houston",2020-07-21,4
"TX","houston",2020-07-22,5
"TX","houston",2020-07-23,3
"TX","houston",2020-07-24,6
"TX","houston",2020-07-25,3
"TX","houston",2020-07-26,2
"TX","houston",2020-07-27,15
"TX","houston",2020-07-28,3
"TX","houston",2020-07-29,3
"TX","houston",2020-07-30,10
"TX","houston",2020-07-31,8
"TX","houston",2020-08-01,7
"TX","houston",2020-08-02,1
"TX","houston",2020-08-03,6
"TX","houston",2020-08-04,1
